created_at,id,solar_body,datum_name,ellipsoid_name,projection_name,wkt
2025-09-09,IAU:2015:49986,Mars,Mars (2015),Mars (2015),Mars (2015) / Ographic / Albers Equal Area,"PROJCRS[""Mars (2015) / Ographic / Albers Equal Area"",  BASEGEOGCRS[""Mars (2015) / Ographic"",  DATUM[""Mars (2015)"",  ELLIPSOID[""Mars (2015)"", 3396190, 169.8944472236118,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]],  ANCHOR[""Viking 1 lander : 47.95137 W""]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 49901, 2015]],  CONVERSION[""Albers Equal Area"",  METHOD[""Albers Equal Area"",  ID[""EPSG"", 9822]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Westing (W)"", west,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 49986, 2015]]"
2025-09-09,IAU:2015:59900,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,No projection,"GEOGCRS[""Jupiter (2015) - Sphere "",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 59900, 2015], 	REMARK[""Use semi-major radius as sphere radius for interoperability. Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:59902,Jupiter,Jupiter (2015),Jupiter (2015),No projection,"GEODCRS[""Jupiter (2015) / Ocentric"",  DATUM[""Jupiter (2015)"",  ELLIPSOID[""Jupiter (2015)"", 71492000, 15.414402759810264,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[spherical, 2],  AXIS[""planetocentric latitude (U)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""planetocentric longitude (V)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 59902, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:59901,Jupiter,Jupiter (2015),Jupiter (2015),No projection,"GEOGCRS[""Jupiter (2015) / Ographic"",  DATUM[""Jupiter (2015)"",  ELLIPSOID[""Jupiter (2015)"", 71492000, 15.414402759810264,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", west,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 59901, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:59910,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Equirectangular, clon = 0","PROJCRS[""Jupiter (2015) - Sphere / Equirectangular, clon = 0"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Equirectangular, clon = 0"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59910, 2015]]"
2025-09-09,IAU:2015:59915,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Equirectangular, clon = 180","PROJCRS[""Jupiter (2015) - Sphere / Equirectangular, clon = 180"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Equirectangular, clon = 180"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59915, 2015]]"
2025-09-09,IAU:2015:59920,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Sinusoidal, clon = 0","PROJCRS[""Jupiter (2015) - Sphere / Sinusoidal, clon = 0"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Sinusoidal, clon = 0"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59920, 2015]]"
2025-09-09,IAU:2015:59925,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Sinusoidal, clon = 180","PROJCRS[""Jupiter (2015) - Sphere / Sinusoidal, clon = 180"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Sinusoidal, clon = 180"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59925, 2015]]"
2025-09-09,IAU:2015:59930,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere / North Polar,"PROJCRS[""Jupiter (2015) - Sphere / North Polar"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""North Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", 90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59930, 2015]]"
2025-09-09,IAU:2015:59935,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere / South Polar,"PROJCRS[""Jupiter (2015) - Sphere / South Polar"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""South Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", -90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59935, 2015]]"
2025-09-09,IAU:2015:59940,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Mollweide, clon = 0","PROJCRS[""Jupiter (2015) - Sphere / Mollweide, clon = 0"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Mollweide, clon = 0"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59940, 2015]]"
2025-09-09,IAU:2015:59945,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Mollweide, clon = 180","PROJCRS[""Jupiter (2015) - Sphere / Mollweide, clon = 180"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Mollweide, clon = 180"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59945, 2015]]"
2025-09-09,IAU:2015:59950,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Robinson, clon = 0","PROJCRS[""Jupiter (2015) - Sphere / Robinson, clon = 0"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Robinson, clon = 0"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59950, 2015]]"
2025-09-09,IAU:2015:59955,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Robinson, clon = 180","PROJCRS[""Jupiter (2015) - Sphere / Robinson, clon = 180"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Robinson, clon = 180"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59955, 2015]]"
2025-09-09,IAU:2015:59960,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere / Tranverse Mercator,"PROJCRS[""Jupiter (2015) - Sphere / Tranverse Mercator"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Tranverse Mercator"",  METHOD[""Transverse Mercator"",  ID[""EPSG"", 9807]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59960, 2015]]"
2025-09-09,IAU:2015:59965,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Orthographic, clon = 0","PROJCRS[""Jupiter (2015) - Sphere / Orthographic, clon = 0"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Orthographic, clon = 0"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59965, 2015]]"
2025-09-09,IAU:2015:59970,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,"Jupiter (2015) - Sphere / Orthographic, clon = 180","PROJCRS[""Jupiter (2015) - Sphere / Orthographic, clon = 180"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Orthographic, clon = 180"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59970, 2015]]"
2025-09-09,IAU:2015:59975,Jupiter,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere,Jupiter (2015) - Sphere / Lambert Conic Conformal,"PROJCRS[""Jupiter (2015) - Sphere / Lambert Conic Conformal"",  BASEGEOGCRS[""Jupiter (2015) - Sphere"",  DATUM[""Jupiter (2015) - Sphere"",  ELLIPSOID[""Jupiter (2015) - Sphere"", 71492000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 59900, 2015]],  CONVERSION[""Lambert Conic Conformal"",  METHOD[""Lambert Conic Conformal (2SP)"",  ID[""EPSG"", 9802]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 59975, 2015]]"
